Type,date,id,price
chinese,2013-07-29 09:19:14.056858,592,6
vietnamese,2013-07-29 13:28:22.453298,593,5
vietnamese,2013-07-29 17:57:22.018758,594,9
chinese,2013-07-30 00:12:28.748638,595,13
mexican,2013-07-30 00:46:28.899524,596,11
german,2013-07-30 01:17:43.017452,597,15
italian,2013-07-30 03:42:34.273717,598,15
french,2013-07-30 06:59:29.945493,599,15
french,2013-07-30 08:41:13.329499,600,15
chinese,2013-07-30 08:46:45.506175,601,13
italian,2013-07-30 09:44:13.660198,602,7
german,2013-07-30 13:56:23.045091,603,10
mexican,2013-07-30 22:57:04.306616,604,15
italian,2013-07-31 01:18:15.562618,605,15
italian,2013-07-31 02:46:18.373807,606,10
german,2013-07-31 04:18:09.919696,607,6
italian,2013-07-31 05:56:08.512199,608,14
german,2013-07-31 07:57:22.066901,609,13
italian,2013-07-31 09:03:40.110454,610,12
japanese,2013-07-31 09:12:35.149286,611,8
vietnamese,2013-07-31 09:17:54.248962,612,8
french,2013-07-31 10:41:36.407352,613,11
japanese,2013-07-31 11:44:10.951569,614,9
german,2013-07-31 13:13:43.717572,615,10
german,2013-07-31 14:43:40.809953,616,15
japanese,2013-07-31 19:15:51.025001,617,8
french,2013-07-31 19:46:36.622510,618,14
italian,2013-07-31 21:14:33.250473,619,14
mexican,2013-07-31 23:44:08.073617,620,12
mexican,2013-08-01 00:27:04.618047,621,6
chinese,2013-08-01 00:57:23.805639,622,9
vietnamese,2013-08-01 01:25:53.196345,623,8
german,2013-08-01 02:22:14.814329,624,6
chinese,2013-08-01 03:42:09.561773,625,9
italian,2013-08-01 12:58:07.286247,626,6
japanese,2013-08-01 15:33:32.059654,627,13
chinese,2013-08-01 15:50:08.816447,628,8
mexican,2013-08-01 16:15:03.323475,629,13
italian,2013-08-01 16:50:22.280491,630,5
vietnamese,2013-08-01 18:59:25.284186,631,13
german,2013-08-01 19:57:37.050766,632,13
italian,2013-08-01 20:10:28.173252,633,12
mexican,2013-08-02 01:23:34.054995,634,9
japanese,2013-08-02 03:43:59.091007,635,13
german,2013-08-02 04:28:23.113087,636,8
german,2013-08-02 08:26:48.928128,637,5
german,2013-08-02 15:43:52.476222,638,15
italian,2013-08-02 16:17:36.512213,639,7
mexican,2013-08-03 06:46:48.571695,640,10
mexican,2013-08-03 07:12:53.951774,641,10
italian,2013-08-03 07:54:31.429858,642,6
vietnamese,2013-08-03 10:10:47.225066,643,5
japanese,2013-08-03 14:24:12.571280,644,10
vietnamese,2013-08-03 22:31:56.125367,645,9
mexican,2013-08-04 09:11:31.692631,646,8
italian,2013-08-04 09:26:25.734952,647,15
vietnamese,2013-08-04 11:30:01.195557,648,14
german,2013-08-04 13:27:21.069079,649,7
german,2013-08-04 18:05:54.726446,650,14
chinese,2013-08-04 18:23:00.931148,651,13
chinese,2013-08-05 02:53:50.468843,652,7
chinese,2013-08-05 04:25:49.729262,653,9
chinese,2013-08-05 06:07:47.013205,654,6
mexican,2013-08-05 08:41:16.388487,655,14
vietnamese,2013-08-05 12:06:51.139368,656,11
french,2013-08-05 19:38:37.999108,657,11
italian,2013-08-05 20:48:01.137348,658,11
french,2013-08-05 23:55:43.347003,659,8
german,2013-08-06 02:45:03.267703,660,6
mexican,2013-08-06 03:16:28.826832,661,5
vietnamese,2013-08-06 07:53:16.895744,662,8
mexican,2013-08-06 08:43:54.974951,663,15
french,2013-08-06 09:45:03.426360,664,9
japanese,2013-08-06 15:08:47.762075,665,7
italian,2013-08-06 15:17:03.822192,666,9
japanese,2013-08-06 17:16:52.526981,667,7
german,2013-08-06 20:18:31.468842,668,6
japanese,2013-08-06 20:27:02.417152,669,8
french,2013-08-06 21:19:28.054658,670,8
french,2013-08-06 21:33:09.433111,671,9
italian,2013-08-06 23:36:38.496730,672,14
japanese,2013-08-06 23:50:06.865448,673,6
german,2013-08-07 00:01:04.638992,674,8
italian,2013-08-07 00:46:15.910452,675,15
french,2013-08-07 01:26:18.618652,676,8
italian,2013-08-07 03:31:51.810653,677,12
german,2013-08-07 05:43:03.478433,678,13
italian,2013-08-07 06:18:55.445121,679,14
chinese,2013-08-07 07:07:07.791770,680,11
vietnamese,2013-08-07 09:53:05.612049,681,10
italian,2013-08-07 12:46:56.794674,682,12
french,2013-08-07 13:22:37.181069,683,8
french,2013-08-07 13:52:52.671592,684,5
italian,2013-08-07 15:47:26.543151,685,9
chinese,2013-08-07 19:55:03.500034,686,8
german,2013-08-07 21:06:26.819965,687,14
german,2013-08-08 06:25:52.403837,688,10
german,2013-08-08 09:51:10.693874,689,5
french,2013-08-08 12:51:48.734773,690,15
french,2013-08-08 13:01:03.852389,691,8
french,2013-08-08 15:01:16.674669,692,15
japanese,2013-08-08 18:00:40.359231,693,10
mexican,2013-08-08 18:04:56.838095,694,15
french,2013-08-08 21:59:00.632606,695,7
japanese,2013-08-09 13:15:06.855888,696,6
german,2013-08-10 01:25:55.381313,697,5
vietnamese,2013-08-10 01:59:58.203902,698,12
mexican,2013-08-10 06:30:20.009901,699,8
mexican,2013-08-10 07:12:49.546923,700,12
chinese,2013-08-10 07:48:15.327594,701,9
french,2013-08-10 09:28:14.962276,702,13
german,2013-08-10 10:17:26.710714,703,10
japanese,2013-08-10 10:22:06.101762,704,12
chinese,2013-08-10 12:01:27.089228,705,8
japanese,2013-08-10 14:31:46.502504,706,5
chinese,2013-08-10 14:57:18.188741,707,6
german,2013-08-10 17:43:13.060967,708,8
italian,2013-08-10 20:26:15.717376,709,5
japanese,2013-08-10 21:46:53.847578,710,9
french,2013-08-11 23:42:44.168877,711,9
german,2013-08-12 00:03:47.411090,712,13
chinese,2013-08-12 00:28:55.336222,713,6
french,2013-08-12 00:41:14.051602,714,12
mexican,2013-08-12 00:44:13.903072,715,6
chinese,2013-08-12 01:16:04.730517,716,8
mexican,2013-08-12 06:29:09.701423,717,14
chinese,2013-08-12 06:59:25.397575,718,6
chinese,2013-08-12 08:57:12.122640,719,6
japanese,2013-08-12 09:12:21.096727,720,15
chinese,2013-08-12 13:01:17.437754,721,13
mexican,2013-08-12 16:10:28.976979,722,7
vietnamese,2013-08-12 16:31:00.993169,723,11
chinese,2013-08-12 18:46:27.208096,724,8
vietnamese,2013-08-13 03:27:53.286741,725,7
german,2013-08-13 13:02:08.479999,726,14
mexican,2013-08-13 17:25:37.545928,727,9
chinese,2013-08-13 19:13:43.050665,728,11
german,2013-08-14 00:50:04.066516,729,11
mexican,2013-08-14 05:29:56.444701,730,14
chinese,2013-08-14 12:43:14.567109,731,14
german,2013-08-14 14:19:38.418743,732,10
italian,2013-08-14 19:46:52.441558,733,12
vietnamese,2013-08-14 23:34:26.539913,734,14
french,2013-08-15 02:29:28.727589,735,8
italian,2013-08-15 11:19:17.858832,736,15
mexican,2013-08-15 15:17:03.897620,737,8
french,2013-08-15 20:30:00.819882,738,14
german,2013-08-15 22:29:32.934017,739,6
chinese,2013-08-16 03:16:32.748872,740,11
mexican,2013-08-16 11:07:18.347767,741,10
vietnamese,2013-08-16 11:42:56.584613,742,7
french,2013-08-16 12:06:22.969714,743,7
japanese,2013-08-16 16:13:13.296718,744,12
italian,2013-08-16 18:18:23.102787,745,11
french,2013-08-16 19:49:30.681787,746,7
german,2013-08-17 14:25:00.379271,747,14
vietnamese,2013-08-17 23:15:29.029388,748,7
japanese,2013-08-18 00:29:11.390184,749,8
chinese,2013-08-18 01:20:55.764950,750,7
chinese,2013-08-18 05:57:14.432127,751,10
german,2013-08-18 07:01:19.467670,752,10
german,2013-08-18 09:48:16.507541,753,5
vietnamese,2013-08-18 12:30:32.856557,754,12
japanese,2013-08-18 14:40:24.066472,755,14
french,2013-08-18 18:04:30.295948,756,7
italian,2013-08-18 19:33:18.070611,757,6
vietnamese,2013-08-18 20:04:06.440071,758,13
chinese,2013-08-18 20:16:38.282208,759,5
japanese,2013-08-18 20:23:31.434623,760,7
japanese,2013-08-18 22:57:50.166033,761,9
japanese,2013-08-19 02:52:04.820192,762,11
japanese,2013-08-19 04:01:39.429163,763,9
french,2013-08-19 06:04:36.160949,764,6
mexican,2013-08-19 06:07:22.599010,765,7
french,2013-08-19 11:29:21.206582,766,11
french,2013-08-19 13:26:38.625386,767,7
italian,2013-08-19 17:29:28.362288,768,7
chinese,2013-08-19 19:52:44.107285,769,9
italian,2013-08-19 20:09:38.787677,770,14
chinese,2013-08-19 21:51:03.720348,771,11
vietnamese,2013-08-19 22:18:40.905638,772,13
japanese,2013-08-20 15:19:27.349356,773,12
mexican,2013-08-20 20:45:56.718711,774,15
chinese,2013-08-21 06:22:27.958691,775,15
mexican,2013-08-21 07:30:34.132405,776,9
italian,2013-08-21 13:21:56.526571,777,6
german,2013-08-22 06:18:11.699836,778,13
japanese,2013-08-22 07:03:16.543290,779,10
german,2013-08-22 09:40:13.813206,780,10
chinese,2013-08-22 10:02:44.187063,781,15
mexican,2013-08-22 10:18:37.744983,782,12
chinese,2013-08-22 10:41:42.587523,783,7
japanese,2013-08-22 15:37:42.090326,784,7
japanese,2013-08-22 17:23:41.767043,785,9
chinese,2013-08-22 18:45:27.539988,786,8
mexican,2013-08-22 19:56:12.767384,787,7
chinese,2013-08-23 00:35:18.780095,788,7
chinese,2013-08-23 03:52:08.866160,789,11
japanese,2013-08-23 05:49:56.977361,790,5
chinese,2013-08-23 07:08:01.881252,791,12
chinese,2013-08-23 09:11:44.678167,792,15
mexican,2013-08-23 09:24:38.250539,793,6
mexican,2013-08-23 11:11:09.589719,794,13
japanese,2013-08-23 12:49:56.289367,795,12
vietnamese,2013-08-23 14:12:12.031957,796,13
vietnamese,2013-08-25 00:34:55.847090,797,15
mexican,2013-08-25 02:40:00.893516,798,14
italian,2013-08-25 05:47:28.836746,799,5
chinese,2013-08-25 06:00:24.109969,800,13
mexican,2013-08-25 09:33:51.894911,801,15
vietnamese,2013-08-25 10:38:28.771204,802,7
japanese,2013-08-25 11:59:37.187592,803,12
french,2013-08-25 12:04:00.866716,804,10
chinese,2013-08-25 21:04:16.258482,805,9
vietnamese,2013-08-25 22:34:24.783940,806,8
mexican,2013-08-26 19:09:45.147575,807,11
german,2013-08-26 23:28:30.552663,808,6
italian,2013-08-27 01:44:03.170282,809,8
japanese,2013-08-27 01:52:07.269286,810,10
mexican,2013-08-27 02:49:36.982763,811,11
italian,2013-08-27 06:47:48.243907,812,15
italian,2013-08-27 07:02:34.311978,813,10
vietnamese,2013-08-27 08:11:47.897845,814,10
chinese,2013-08-27 11:28:26.961125,815,5
italian,2013-08-27 13:27:46.302120,816,15
french,2013-08-27 13:48:53.433170,817,5
italian,2013-08-27 16:09:59.152271,818,10
chinese,2013-08-27 16:29:56.007399,819,7
german,2013-08-27 17:55:12.985821,820,10
italian,2013-08-27 18:20:02.277802,821,13
chinese,2013-08-27 18:47:18.894360,822,13
italian,2013-08-27 20:30:55.303513,823,11
japanese,2013-08-28 07:31:23.899923,824,7
mexican,2013-08-28 14:42:30.794811,825,15
german,2013-08-28 15:09:06.554902,826,15
italian,2013-08-28 15:33:58.460726,827,14
chinese,2013-08-28 15:51:43.036527,828,6
italian,2013-08-28 16:07:40.623761,829,12
french,2013-08-28 18:43:12.656577,830,14
french,2013-08-28 18:46:09.432080,831,8
italian,2013-08-29 04:06:46.465579,832,14
mexican,2013-08-29 05:06:47.366831,833,14
japanese,2013-08-29 07:42:01.492263,834,12
vietnamese,2013-08-29 11:49:41.286214,835,10
german,2013-08-29 19:34:37.237825,836,5
vietnamese,2013-08-30 01:07:31.080208,837,9
italian,2013-08-30 01:35:06.622927,838,14
italian,2013-08-30 04:04:04.267796,839,5
italian,2013-08-30 05:50:29.735543,840,15
chinese,2013-08-30 09:25:56.986268,841,9
german,2013-08-30 11:46:30.429239,842,14
french,2013-08-30 15:09:00.947940,843,9
chinese,2013-08-30 17:55:30.065695,844,7
french,2013-08-30 18:04:03.034459,845,6
mexican,2013-08-30 20:14:04.714683,846,15
chinese,2013-08-31 00:29:58.543141,847,6
chinese,2013-08-31 01:19:11.877094,848,15
chinese,2013-08-31 02:19:37.864410,849,9
japanese,2013-08-31 02:30:58.285332,850,5
japanese,2013-08-31 03:47:31.844755,851,6
vietnamese,2013-08-31 03:50:47.678678,852,7
vietnamese,2013-08-31 15:32:30.709676,853,14
vietnamese,2013-08-31 15:47:55.462018,854,15
japanese,2013-08-31 18:03:55.364763,855,14
german,2013-08-31 20:40:58.992737,856,12
chinese,2013-09-01 19:52:04.159983,857,9
italian,2013-09-01 22:51:20.330755,858,14
german,2013-09-01 23:38:09.029807,859,9
mexican,2013-09-02 01:12:32.128085,860,15
vietnamese,2013-09-02 01:42:21.954506,861,15
french,2013-09-02 05:18:45.686298,862,6
french,2013-09-02 05:26:32.772988,863,15
french,2013-09-02 10:55:38.450928,864,12
german,2013-09-02 10:57:33.096709,865,11
italian,2013-09-02 11:22:35.496826,866,13
italian,2013-09-02 12:00:16.835585,867,12
japanese,2013-09-02 12:31:24.018054,868,12
german,2013-09-02 12:35:37.206788,869,5
chinese,2013-09-02 12:51:14.306089,870,10
german,2013-09-02 19:38:00.994120,871,6
mexican,2013-09-02 22:07:56.452323,872,6
italian,2013-09-03 00:16:03.612626,873,14
italian,2013-09-03 05:56:38.851858,874,6
german,2013-09-03 14:31:27.160706,875,6
japanese,2013-09-04 03:16:12.879750,876,6
vietnamese,2013-09-04 12:31:20.086252,877,6
chinese,2013-09-05 00:11:42.787924,878,6
mexican,2013-09-05 05:32:09.602898,879,8
chinese,2013-09-05 07:16:26.101596,880,11
french,2013-09-05 11:18:07.467677,881,12
german,2013-09-05 11:50:20.557054,882,13
italian,2013-09-05 12:48:32.866727,883,5
chinese,2013-09-05 13:12:52.110920,884,7
italian,2013-09-05 14:47:33.595493,885,8
japanese,2013-09-05 15:37:47.772254,886,5
italian,2013-09-05 15:44:56.542865,887,6
german,2013-09-05 17:17:17.927199,888,9
french,2013-09-05 18:48:46.026933,889,7
french,2013-09-05 21:03:21.077394,890,9
italian,2013-09-05 23:15:08.783451,891,15
mexican,2013-09-05 23:16:41.597840,892,14
french,2013-09-05 23:32:22.283754,893,10
mexican,2013-09-05 23:43:18.515105,894,8
german,2013-09-06 04:19:39.576216,895,14
chinese,2013-09-06 04:59:22.597188,896,8
mexican,2013-09-06 05:42:49.858664,897,9
chinese,2013-09-06 05:57:04.582683,898,9
vietnamese,2013-09-06 08:00:06.672856,899,5
italian,2013-09-06 12:49:11.219839,900,9
german,2013-09-06 14:45:38.776940,901,8
chinese,2013-09-06 20:53:22.760532,902,14
vietnamese,2013-09-07 04:33:41.127990,903,11
german,2013-09-07 23:41:07.267860,904,6
chinese,2013-09-08 01:22:46.322301,905,7
chinese,2013-09-08 07:27:55.204152,906,11
french,2013-09-08 07:59:14.070289,907,12
vietnamese,2013-09-08 13:35:29.410684,908,12
french,2013-09-08 14:26:40.459145,909,10
mexican,2013-09-08 15:47:45.052075,910,14
italian,2013-09-08 21:58:40.147246,911,7
german,2013-09-09 06:20:32.368268,912,11
german,2013-09-09 07:59:00.593419,913,12
mexican,2013-09-09 09:09:21.297882,914,10
chinese,2013-09-09 11:19:02.079774,915,5
german,2013-09-09 11:21:33.380568,916,9
mexican,2013-09-09 11:30:24.676728,917,15
japanese,2013-09-09 11:37:18.775552,918,12
mexican,2013-09-09 11:37:50.929515,919,13
german,2013-09-09 12:19:55.482915,920,10
german,2013-09-09 12:48:26.729038,921,10
chinese,2013-09-09 13:24:12.753633,922,14
chinese,2013-09-09 14:52:02.589604,923,12
german,2013-09-09 18:01:32.736842,924,5
chinese,2013-09-09 18:18:17.136619,925,14
italian,2013-09-09 20:46:29.124277,926,8
chinese,2013-09-09 22:31:03.100558,927,6
chinese,2013-09-09 22:34:31.852517,928,15
french,2013-09-10 11:32:44.079526,929,12
japanese,2013-09-10 17:06:25.716420,930,7
japanese,2013-09-11 01:37:23.338216,931,8
japanese,2013-09-11 01:53:41.724818,932,12
german,2013-09-11 09:45:50.186967,933,6
vietnamese,2013-09-11 12:00:48.776339,934,7
german,2013-09-11 13:22:20.419376,935,8
mexican,2013-09-11 15:43:09.645076,936,12
italian,2013-09-11 16:45:20.826889,937,7
japanese,2013-09-11 21:37:16.365380,938,11
vietnamese,2013-09-11 22:28:26.746272,939,9
italian,2013-09-12 09:14:56.925842,940,11
italian,2013-09-12 11:30:07.069934,941,9
mexican,2013-09-12 12:00:31.086806,942,13
italian,2013-09-12 13:59:12.341049,943,14
french,2013-09-13 00:31:34.059381,944,14
vietnamese,2013-09-13 01:59:41.645321,945,5
mexican,2013-09-13 05:14:15.707020,946,10
french,2013-09-13 06:02:30.925149,947,15
german,2013-09-13 08:34:10.710762,948,11
mexican,2013-09-13 09:59:02.846618,949,6
chinese,2013-09-13 10:02:49.348320,950,13
italian,2013-09-13 11:58:01.456645,951,9
vietnamese,2013-09-13 13:20:54.180584,952,6
vietnamese,2013-09-13 13:35:31.049240,953,8
mexican,2013-09-13 14:49:04.063764,954,11
french,2013-09-13 16:46:26.561258,955,7
french,2013-09-13 17:47:31.287249,956,8
german,2013-09-13 21:47:17.001300,957,6
french,2013-09-13 21:49:26.169374,958,10
french,2013-09-13 23:23:58.775800,959,9
chinese,2013-09-14 01:56:49.501778,960,5
italian,2013-09-14 06:39:52.710905,961,9
mexican,2013-09-14 06:54:56.479908,962,14
french,2013-09-14 07:05:35.033718,963,12
mexican,2013-09-14 10:15:37.681254,964,15
french,2013-09-14 12:35:36.726401,965,15
japanese,2013-09-14 13:20:17.897938,966,9
german,2013-09-14 13:46:30.808582,967,8
japanese,2013-09-14 20:48:39.909401,968,12
japanese,2013-09-14 21:33:51.850764,969,9
french,2013-09-14 22:55:55.843996,970,14
chinese,2013-09-14 23:35:04.090179,971,13
mexican,2013-09-14 23:45:30.881294,972,5
german,2013-09-15 00:52:50.441254,973,15
german,2013-09-15 01:57:35.855981,974,10
chinese,2013-09-15 02:25:07.579542,975,8
vietnamese,2013-09-15 02:52:18.378897,976,6
vietnamese,2013-09-15 06:04:35.381937,977,12
french,2013-09-15 06:37:49.733968,978,10
chinese,2013-09-15 09:58:30.146028,979,14
italian,2013-09-15 12:32:57.457749,980,11
german,2013-09-15 13:48:19.746293,981,15
german,2013-09-15 14:11:39.424287,982,6
italian,2013-09-15 14:58:00.010707,983,13
japanese,2013-09-15 16:03:53.531282,984,10
japanese,2013-09-15 17:24:26.875359,985,10
italian,2013-09-15 17:26:39.850911,986,6
chinese,2013-09-15 17:27:11.172058,987,7
italian,2013-09-15 20:31:58.600809,988,13
german,2013-09-15 22:41:00.722790,989,8
vietnamese,2013-09-16 01:01:27.736704,990,15
italian,2013-09-16 04:53:24.072515,991,11
japanese,2013-09-16 08:13:38.579425,992,6
vietnamese,2013-09-16 10:00:01.997368,993,8
german,2013-09-16 13:40:16.305295,994,11
mexican,2013-09-16 14:46:21.668412,995,13
chinese,2013-09-16 14:48:07.421990,996,5
mexican,2013-09-16 18:22:05.689713,997,11
mexican,2013-09-16 22:35:10.200732,998,10
vietnamese,2013-09-16 23:46:33.980878,999,12
german,2013-09-17 04:14:06.728479,1000,10
vietnamese,2013-09-17 04:55:05.075945,1001,15
chinese,2013-09-17 06:49:45.678398,1002,11
vietnamese,2013-09-17 07:09:05.612731,1003,10
chinese,2013-09-17 07:18:30.980675,1004,9
vietnamese,2013-09-17 08:45:35.547655,1005,12
japanese,2013-09-17 10:06:15.295721,1006,6
vietnamese,2013-09-17 13:12:49.234297,1007,13
french,2013-09-18 09:32:17.834191,1008,13
chinese,2013-09-18 11:13:17.842504,1009,13
vietnamese,2013-09-18 11:28:31.114395,1010,14
chinese,2013-09-18 12:08:16.639993,1011,6
vietnamese,2013-09-18 18:31:44.565687,1012,8
japanese,2013-09-18 19:03:06.033994,1013,5
italian,2013-09-19 02:39:51.057693,1014,6
japanese,2013-09-19 03:11:21.730277,1015,11
french,2013-09-19 06:14:02.726673,1016,6
french,2013-09-19 08:37:13.519896,1017,13
japanese,2013-09-19 09:05:52.736163,1018,7
italian,2013-09-19 10:22:55.525338,1019,10
french,2013-09-19 12:01:40.931031,1020,6
french,2013-09-19 15:32:48.783922,1021,11
chinese,2013-09-19 18:27:30.422037,1022,6
german,2013-09-19 18:33:03.877040,1023,10
chinese,2013-09-19 20:25:59.230401,1024,5
mexican,2013-09-19 22:58:11.014415,1025,6
vietnamese,2013-09-20 03:16:28.394004,1026,5
vietnamese,2013-09-20 04:59:57.805906,1027,9
german,2013-09-20 05:44:26.299851,1028,13
vietnamese,2013-09-20 11:29:24.299972,1029,6
italian,2013-09-20 11:30:05.946517,1030,5
chinese,2013-09-20 14:19:25.670968,1031,13
japanese,2013-09-20 14:43:19.352542,1032,15
japanese,2013-09-20 19:05:19.908511,1033,8
chinese,2013-09-20 20:27:13.848793,1034,7
german,2013-09-20 20:44:51.759031,1035,7
mexican,2013-09-20 21:12:57.194689,1036,13
chinese,2013-09-20 22:38:12.760659,1037,11
japanese,2013-09-21 05:24:41.865083,1038,7
chinese,2013-09-21 07:19:29.671809,1039,9
mexican,2013-09-21 18:27:09.627373,1040,11
italian,2013-09-21 20:31:12.211569,1041,13
japanese,2013-09-21 23:30:33.771016,1042,9
chinese,2013-09-22 02:17:33.618646,1043,12
french,2013-09-22 03:00:02.302800,1044,8
japanese,2013-09-22 07:03:01.496060,1045,11
japanese,2013-09-22 07:30:26.483899,1046,13
french,2013-09-22 08:11:52.029370,1047,12
german,2013-09-22 08:54:39.758709,1048,10
french,2013-09-22 10:59:57.760580,1049,10
italian,2013-09-22 12:01:23.660154,1050,6
italian,2013-09-22 13:39:08.245002,1051,12
german,2013-09-22 15:15:53.159272,1052,5
