id,date,Campaign_ID,Created_Date
378,2013-07-02 17:56:26.408195,FB,2013-07-02 17:56:26.408195
379,2013-07-02 19:18:16.488758,TW,2013-07-02 19:18:16.488758
380,2013-07-02 19:33:54.918757,FB,2013-07-02 19:33:54.918757
381,2013-07-03 07:51:53.046388,TW,2013-07-03 07:51:53.046388
382,2013-07-03 08:34:43.063451,FB,2013-07-03 08:34:43.063451
383,2013-07-04 11:29:37.704912,PI,2013-07-04 11:29:37.704912
384,2013-07-04 14:10:36.557110,TW,2013-07-04 14:10:36.557110
385,2013-07-05 02:07:22.473973,PI,2013-07-05 02:07:22.473973
386,2013-07-05 03:59:35.406410,TW,2013-07-05 03:59:35.406410
387,2013-07-05 06:44:43.167107,TW,2013-07-05 06:44:43.167107
388,2013-07-05 07:07:57.827453,PI,2013-07-05 07:07:57.827453
389,2013-07-05 08:37:43.891730,RE,2013-07-05 08:37:43.891730
390,2013-07-05 10:53:23.391540,RE,2013-07-05 10:53:23.391540
391,2013-07-05 14:39:34.472811,RE,2013-07-05 14:39:34.472811
392,2013-07-05 15:16:10.091562,TW,2013-07-05 15:16:10.091562
393,2013-07-05 15:16:14.748571,FB,2013-07-05 15:16:14.748571
394,2013-07-05 15:53:52.431350,FB,2013-07-05 15:53:52.431350
395,2013-07-05 16:57:49.643907,FB,2013-07-05 16:57:49.643907
396,2013-07-05 20:15:39.251362,TW,2013-07-05 20:15:39.251362
397,2013-07-05 21:38:32.119294,RE,2013-07-05 21:38:32.119294
398,2013-07-06 02:09:33.186588,TW,2013-07-06 02:09:33.186588
399,2013-07-07 01:28:04.365980,RE,2013-07-07 01:28:04.365980
400,2013-07-07 03:22:11.817353,FB,2013-07-07 03:22:11.817353
401,2013-07-07 04:30:37.721608,RE,2013-07-07 04:30:37.721608
402,2013-07-07 05:26:36.043517,PI,2013-07-07 05:26:36.043517
403,2013-07-07 06:51:22.980014,FB,2013-07-07 06:51:22.980014
404,2013-07-07 08:11:22.698934,PI,2013-07-07 08:11:22.698934
405,2013-07-07 10:06:16.115988,FB,2013-07-07 10:06:16.115988
406,2013-07-07 13:22:51.896971,PI,2013-07-07 13:22:51.896971
407,2013-07-07 13:38:03.753137,RE,2013-07-07 13:38:03.753137
408,2013-07-07 15:45:18.445239,PI,2013-07-07 15:45:18.445239
409,2013-07-07 18:51:49.532566,PI,2013-07-07 18:51:49.532566
410,2013-07-08 14:26:54.512514,PI,2013-07-08 14:26:54.512514
411,2013-07-08 17:34:54.310455,FB,2013-07-08 17:34:54.310455
412,2013-07-08 21:17:45.237276,RE,2013-07-08 21:17:45.237276
413,2013-07-08 23:31:22.543159,FB,2013-07-08 23:31:22.543159
414,2013-07-09 06:31:33.931316,TW,2013-07-09 06:31:33.931316
415,2013-07-09 19:31:17.788551,TW,2013-07-09 19:31:17.788551
416,2013-07-10 02:50:58.222554,FB,2013-07-10 02:50:58.222554
417,2013-07-10 08:40:46.773714,TW,2013-07-10 08:40:46.773714
418,2013-07-10 09:38:54.728883,TW,2013-07-10 09:38:54.728883
419,2013-07-10 10:54:41.844677,RE,2013-07-10 10:54:41.844677
420,2013-07-10 12:27:21.908692,RE,2013-07-10 12:27:21.908692
421,2013-07-10 16:30:24.176622,PI,2013-07-10 16:30:24.176622
422,2013-07-10 23:35:23.003216,RE,2013-07-10 23:35:23.003216
423,2013-07-11 06:27:03.367682,PI,2013-07-11 06:27:03.367682
424,2013-07-11 08:33:06.708564,PI,2013-07-11 08:33:06.708564
425,2013-07-11 23:38:48.667153,RE,2013-07-11 23:38:48.667153
426,2013-07-12 00:15:13.522277,TW,2013-07-12 00:15:13.522277
427,2013-07-12 00:45:09.358566,TW,2013-07-12 00:45:09.358566
428,2013-07-12 02:02:09.365356,FB,2013-07-12 02:02:09.365356
429,2013-07-12 06:42:59.418703,PI,2013-07-12 06:42:59.418703
430,2013-07-12 15:36:31.152003,FB,2013-07-12 15:36:31.152003
431,2013-07-12 19:25:32.005153,RE,2013-07-12 19:25:32.005153
432,2013-07-12 22:14:31.433438,PI,2013-07-12 22:14:31.433438
433,2013-07-12 22:43:06.606372,TW,2013-07-12 22:43:06.606372
434,2013-07-12 22:50:47.108796,PI,2013-07-12 22:50:47.108796
435,2013-07-13 01:15:13.019320,FB,2013-07-13 01:15:13.019320
436,2013-07-13 03:42:28.583612,TW,2013-07-13 03:42:28.583612
437,2013-07-13 06:29:38.365061,PI,2013-07-13 06:29:38.365061
438,2013-07-13 08:22:26.556917,TW,2013-07-13 08:22:26.556917
439,2013-07-13 10:15:20.820726,FB,2013-07-13 10:15:20.820726
440,2013-07-13 11:59:01.029618,TW,2013-07-13 11:59:01.029618
441,2013-07-13 17:43:07.231082,RE,2013-07-13 17:43:07.231082
442,2013-07-13 20:47:56.168260,TW,2013-07-13 20:47:56.168260
443,2013-07-13 21:57:04.980557,RE,2013-07-13 21:57:04.980557
444,2013-07-13 23:28:14.568621,FB,2013-07-13 23:28:14.568621
445,2013-07-13 23:55:33.021264,RE,2013-07-13 23:55:33.021264
446,2013-07-14 02:22:23.488164,FB,2013-07-14 02:22:23.488164
447,2013-07-14 06:29:19.506492,PI,2013-07-14 06:29:19.506492
448,2013-07-14 13:27:43.991551,PI,2013-07-14 13:27:43.991551
449,2013-07-14 18:06:51.342285,PI,2013-07-14 18:06:51.342285
450,2013-07-14 21:35:39.432794,FB,2013-07-14 21:35:39.432794
451,2013-07-15 02:50:17.357149,TW,2013-07-15 02:50:17.357149
452,2013-07-15 04:10:27.957745,TW,2013-07-15 04:10:27.957745
453,2013-07-15 12:48:07.270104,FB,2013-07-15 12:48:07.270104
454,2013-07-15 18:09:17.406092,FB,2013-07-15 18:09:17.406092
455,2013-07-16 02:58:48.377643,PI,2013-07-16 02:58:48.377643
456,2013-07-16 03:10:00.409808,FB,2013-07-16 03:10:00.409808
457,2013-07-16 04:06:58.631322,PI,2013-07-16 04:06:58.631322
458,2013-07-16 05:23:03.716351,RE,2013-07-16 05:23:03.716351
459,2013-07-16 05:40:00.991771,TW,2013-07-16 05:40:00.991771
460,2013-07-16 07:51:58.589009,RE,2013-07-16 07:51:58.589009
461,2013-07-16 13:05:45.960104,TW,2013-07-16 13:05:45.960104
462,2013-07-16 13:16:42.340236,TW,2013-07-16 13:16:42.340236
463,2013-07-16 14:23:44.587854,PI,2013-07-16 14:23:44.587854
464,2013-07-16 17:27:59.058758,RE,2013-07-16 17:27:59.058758
465,2013-07-16 19:18:07.382853,FB,2013-07-16 19:18:07.382853
466,2013-07-16 22:28:59.334666,FB,2013-07-16 22:28:59.334666
467,2013-07-16 22:49:26.893007,FB,2013-07-16 22:49:26.893007
468,2013-07-16 23:30:58.889978,RE,2013-07-16 23:30:58.889978
469,2013-07-17 01:29:16.510119,RE,2013-07-17 01:29:16.510119
470,2013-07-17 02:05:41.790213,PI,2013-07-17 02:05:41.790213
471,2013-07-17 02:18:29.272765,TW,2013-07-17 02:18:29.272765
472,2013-07-17 02:36:21.895090,FB,2013-07-17 02:36:21.895090
473,2013-07-17 07:53:54.128732,RE,2013-07-17 07:53:54.128732
474,2013-07-17 10:17:55.401665,FB,2013-07-17 10:17:55.401665
475,2013-07-17 11:39:20.358725,RE,2013-07-17 11:39:20.358725
476,2013-07-17 12:06:28.478753,PI,2013-07-17 12:06:28.478753
477,2013-07-17 14:41:45.024118,TW,2013-07-17 14:41:45.024118
478,2013-07-17 16:25:56.941738,PI,2013-07-17 16:25:56.941738
479,2013-07-17 20:09:10.344899,RE,2013-07-17 20:09:10.344899
480,2013-07-18 04:07:37.577823,TW,2013-07-18 04:07:37.577823
481,2013-07-18 04:28:21.344656,TW,2013-07-18 04:28:21.344656
482,2013-07-18 08:18:31.086972,PI,2013-07-18 08:18:31.086972
483,2013-07-18 09:28:39.844663,FB,2013-07-18 09:28:39.844663
484,2013-07-18 10:39:02.290038,PI,2013-07-18 10:39:02.290038
485,2013-07-18 12:20:30.534657,TW,2013-07-18 12:20:30.534657
486,2013-07-18 16:06:07.084745,TW,2013-07-18 16:06:07.084745
487,2013-07-18 17:39:04.576079,RE,2013-07-18 17:39:04.576079
488,2013-07-18 23:25:31.428669,TW,2013-07-18 23:25:31.428669
489,2013-07-19 10:40:10.607152,RE,2013-07-19 10:40:10.607152
490,2013-07-19 11:06:32.800018,FB,2013-07-19 11:06:32.800018
491,2013-07-19 14:00:21.021757,RE,2013-07-19 14:00:21.021757
492,2013-07-19 16:19:11.491246,PI,2013-07-19 16:19:11.491246
493,2013-07-19 17:14:45.182315,FB,2013-07-19 17:14:45.182315
494,2013-07-19 18:22:38.538061,RE,2013-07-19 18:22:38.538061
495,2013-07-19 19:56:37.038033,RE,2013-07-19 19:56:37.038033
496,2013-07-19 20:11:40.257552,RE,2013-07-19 20:11:40.257552
497,2013-07-19 20:25:32.328807,TW,2013-07-19 20:25:32.328807
498,2013-07-19 23:11:05.912195,PI,2013-07-19 23:11:05.912195
499,2013-07-20 00:39:03.585089,FB,2013-07-20 00:39:03.585089
500,2013-07-20 01:57:33.799605,RE,2013-07-20 01:57:33.799605
501,2013-07-20 11:43:15.255403,TW,2013-07-20 11:43:15.255403
502,2013-07-21 06:26:26.790553,RE,2013-07-21 06:26:26.790553
503,2013-07-21 06:51:30.398946,PI,2013-07-21 06:51:30.398946
504,2013-07-21 12:22:23.887576,RE,2013-07-21 12:22:23.887576
505,2013-07-21 13:20:25.121225,RE,2013-07-21 13:20:25.121225
506,2013-07-21 14:01:26.789346,TW,2013-07-21 14:01:26.789346
507,2013-07-21 14:23:17.922964,RE,2013-07-21 14:23:17.922964
508,2013-07-21 18:11:41.485451,TW,2013-07-21 18:11:41.485451
509,2013-07-22 07:08:07.091973,RE,2013-07-22 07:08:07.091973
510,2013-07-22 09:33:32.800138,PI,2013-07-22 09:33:32.800138
511,2013-07-22 09:37:27.326978,TW,2013-07-22 09:37:27.326978
512,2013-07-22 13:34:53.252511,TW,2013-07-22 13:34:53.252511
513,2013-07-22 16:02:22.185550,PI,2013-07-22 16:02:22.185550
514,2013-07-22 18:46:32.248576,FB,2013-07-22 18:46:32.248576
515,2013-07-22 20:20:49.967677,FB,2013-07-22 20:20:49.967677
516,2013-07-22 21:43:38.389233,PI,2013-07-22 21:43:38.389233
517,2013-07-23 04:05:43.294987,FB,2013-07-23 04:05:43.294987
518,2013-07-23 23:12:46.696815,RE,2013-07-23 23:12:46.696815
519,2013-07-24 05:45:59.422682,TW,2013-07-24 05:45:59.422682
520,2013-07-24 09:46:04.831302,PI,2013-07-24 09:46:04.831302
521,2013-07-24 11:16:14.514539,PI,2013-07-24 11:16:14.514539
522,2013-07-24 12:35:30.003473,FB,2013-07-24 12:35:30.003473
523,2013-07-24 12:51:34.346813,TW,2013-07-24 12:51:34.346813
524,2013-07-24 15:23:36.029392,PI,2013-07-24 15:23:36.029392
525,2013-07-24 20:23:40.990925,RE,2013-07-24 20:23:40.990925
526,2013-07-25 00:49:14.664260,FB,2013-07-25 00:49:14.664260
527,2013-07-25 00:57:23.092804,FB,2013-07-25 00:57:23.092804
528,2013-07-25 04:54:04.645486,PI,2013-07-25 04:54:04.645486
529,2013-07-25 09:03:01.509087,PI,2013-07-25 09:03:01.509087
530,2013-07-25 10:37:00.740873,RE,2013-07-25 10:37:00.740873
531,2013-07-25 12:35:01.043532,PI,2013-07-25 12:35:01.043532
532,2013-07-25 13:54:56.114245,FB,2013-07-25 13:54:56.114245
533,2013-07-25 14:52:41.401181,TW,2013-07-25 14:52:41.401181
534,2013-07-25 15:33:16.879806,RE,2013-07-25 15:33:16.879806
535,2013-07-25 20:33:17.654392,FB,2013-07-25 20:33:17.654392
536,2013-07-25 21:16:48.650339,FB,2013-07-25 21:16:48.650339
537,2013-07-25 22:49:20.574773,PI,2013-07-25 22:49:20.574773
538,2013-07-26 03:48:23.513675,PI,2013-07-26 03:48:23.513675
539,2013-07-26 05:54:19.295440,TW,2013-07-26 05:54:19.295440
540,2013-07-26 10:25:03.332960,FB,2013-07-26 10:25:03.332960
541,2013-07-26 19:49:21.575209,FB,2013-07-26 19:49:21.575209
542,2013-07-26 21:50:10.492162,RE,2013-07-26 21:50:10.492162
543,2013-07-27 03:55:18.441963,RE,2013-07-27 03:55:18.441963
544,2013-07-27 04:10:31.409241,FB,2013-07-27 04:10:31.409241
545,2013-07-27 04:29:03.938412,RE,2013-07-27 04:29:03.938412
546,2013-07-27 05:36:48.866431,RE,2013-07-27 05:36:48.866431
547,2013-07-27 09:38:56.249465,TW,2013-07-27 09:38:56.249465
548,2013-07-27 10:28:18.068475,PI,2013-07-27 10:28:18.068475
549,2013-07-27 11:18:38.113406,PI,2013-07-27 11:18:38.113406
550,2013-07-27 16:01:31.418452,TW,2013-07-27 16:01:31.418452
551,2013-07-27 19:12:33.776338,TW,2013-07-27 19:12:33.776338
552,2013-07-27 20:36:41.489393,PI,2013-07-27 20:36:41.489393
553,2013-07-28 13:16:33.558097,PI,2013-07-28 13:16:33.558097
554,2013-07-28 16:14:12.115381,TW,2013-07-28 16:14:12.115381
555,2013-07-28 20:10:36.281796,PI,2013-07-28 20:10:36.281796
556,2013-07-28 22:50:54.691085,RE,2013-07-28 22:50:54.691085
557,2013-07-29 04:15:21.177246,RE,2013-07-29 04:15:21.177246
558,2013-07-29 05:25:05.135613,RE,2013-07-29 05:25:05.135613
559,2013-07-29 09:59:43.709569,RE,2013-07-29 09:59:43.709569
560,2013-07-29 13:54:15.032576,PI,2013-07-29 13:54:15.032576
561,2013-07-29 13:57:40.577924,FB,2013-07-29 13:57:40.577924
562,2013-07-29 15:00:29.104054,TW,2013-07-29 15:00:29.104054
563,2013-07-29 18:02:21.542169,RE,2013-07-29 18:02:21.542169
564,2013-07-29 19:32:38.412652,FB,2013-07-29 19:32:38.412652
565,2013-07-29 21:14:17.684376,FB,2013-07-29 21:14:17.684376
566,2013-07-29 23:36:42.452716,FB,2013-07-29 23:36:42.452716
567,2013-07-29 23:39:17.747656,PI,2013-07-29 23:39:17.747656
568,2013-07-30 13:12:08.269386,TW,2013-07-30 13:12:08.269386
569,2013-07-30 14:47:00.768607,TW,2013-07-30 14:47:00.768607
570,2013-07-30 17:33:44.570026,RE,2013-07-30 17:33:44.570026
571,2013-07-31 14:02:50.818956,FB,2013-07-31 14:02:50.818956
572,2013-08-01 00:39:48.701299,PI,2013-08-01 00:39:48.701299
573,2013-08-01 12:02:32.178182,FB,2013-08-01 12:02:32.178182
574,2013-08-01 16:08:44.749614,PI,2013-08-01 16:08:44.749614
575,2013-08-01 16:34:15.850723,PI,2013-08-01 16:34:15.850723
576,2013-08-01 18:23:50.703814,TW,2013-08-01 18:23:50.703814
577,2013-08-01 23:47:10.746997,PI,2013-08-01 23:47:10.746997
578,2013-08-02 09:11:08.284677,FB,2013-08-02 09:11:08.284677
579,2013-08-02 09:14:19.599783,RE,2013-08-02 09:14:19.599783
580,2013-08-02 12:50:07.033014,TW,2013-08-02 12:50:07.033014
581,2013-08-02 14:57:08.142469,PI,2013-08-02 14:57:08.142469
582,2013-08-02 15:59:03.307483,PI,2013-08-02 15:59:03.307483
583,2013-08-02 16:46:11.016635,RE,2013-08-02 16:46:11.016635
584,2013-08-02 17:35:32.570545,TW,2013-08-02 17:35:32.570545
585,2013-08-02 19:34:04.885507,PI,2013-08-02 19:34:04.885507
586,2013-08-02 19:47:20.263463,TW,2013-08-02 19:47:20.263463
587,2013-08-02 23:33:40.691364,TW,2013-08-02 23:33:40.691364
588,2013-08-03 02:44:44.999310,PI,2013-08-03 02:44:44.999310
589,2013-08-03 06:22:58.033757,PI,2013-08-03 06:22:58.033757
590,2013-08-04 01:55:51.599380,TW,2013-08-04 01:55:51.599380
591,2013-08-04 04:26:05.728578,PI,2013-08-04 04:26:05.728578
592,2013-08-04 06:14:43.521935,FB,2013-08-04 06:14:43.521935
593,2013-08-04 07:14:31.210030,TW,2013-08-04 07:14:31.210030
594,2013-08-04 10:48:45.939612,TW,2013-08-04 10:48:45.939612
595,2013-08-04 12:51:01.184852,FB,2013-08-04 12:51:01.184852
596,2013-08-04 14:09:29.007091,TW,2013-08-04 14:09:29.007091
597,2013-08-04 16:05:18.393294,FB,2013-08-04 16:05:18.393294
598,2013-08-04 17:13:59.339701,RE,2013-08-04 17:13:59.339701
599,2013-08-04 19:03:42.149421,TW,2013-08-04 19:03:42.149421
600,2013-08-04 20:32:11.420039,RE,2013-08-04 20:32:11.420039
601,2013-08-04 20:49:29.047629,FB,2013-08-04 20:49:29.047629
602,2013-08-04 21:47:11.990158,RE,2013-08-04 21:47:11.990158
603,2013-08-05 00:01:58.626257,PI,2013-08-05 00:01:58.626257
604,2013-08-05 02:44:50.193460,TW,2013-08-05 02:44:50.193460
605,2013-08-05 04:44:38.297111,FB,2013-08-05 04:44:38.297111
606,2013-08-05 08:46:56.586346,PI,2013-08-05 08:46:56.586346
607,2013-08-05 13:27:25.701041,TW,2013-08-05 13:27:25.701041
608,2013-08-05 14:15:19.947400,RE,2013-08-05 14:15:19.947400
609,2013-08-05 18:29:01.199944,PI,2013-08-05 18:29:01.199944
610,2013-08-06 08:14:58.982993,RE,2013-08-06 08:14:58.982993
611,2013-08-07 03:18:51.718298,RE,2013-08-07 03:18:51.718298
612,2013-08-07 10:03:54.523174,PI,2013-08-07 10:03:54.523174
613,2013-08-07 12:35:49.925763,TW,2013-08-07 12:35:49.925763
614,2013-08-07 15:54:38.881048,RE,2013-08-07 15:54:38.881048
615,2013-08-07 17:58:48.830594,FB,2013-08-07 17:58:48.830594
616,2013-08-07 18:45:33.094761,PI,2013-08-07 18:45:33.094761
617,2013-08-07 19:10:50.995631,PI,2013-08-07 19:10:50.995631
618,2013-08-07 19:37:55.015337,TW,2013-08-07 19:37:55.015337
619,2013-08-07 23:27:36.774201,FB,2013-08-07 23:27:36.774201
620,2013-08-08 02:03:19.195976,PI,2013-08-08 02:03:19.195976
621,2013-08-08 05:31:24.217552,FB,2013-08-08 05:31:24.217552
622,2013-08-08 06:18:29.288096,TW,2013-08-08 06:18:29.288096
623,2013-08-08 11:23:04.264347,PI,2013-08-08 11:23:04.264347
624,2013-08-08 12:04:15.116276,TW,2013-08-08 12:04:15.116276
625,2013-08-08 15:52:40.082471,TW,2013-08-08 15:52:40.082471
626,2013-08-08 18:24:27.855055,RE,2013-08-08 18:24:27.855055
627,2013-08-08 20:11:28.038496,FB,2013-08-08 20:11:28.038496
628,2013-08-08 20:17:32.655267,RE,2013-08-08 20:17:32.655267
629,2013-08-08 20:47:48.754043,FB,2013-08-08 20:47:48.754043
630,2013-08-08 21:14:26.685738,FB,2013-08-08 21:14:26.685738
631,2013-08-09 07:54:39.134057,FB,2013-08-09 07:54:39.134057
632,2013-08-09 16:32:06.583226,RE,2013-08-09 16:32:06.583226
633,2013-08-09 20:20:54.314783,TW,2013-08-09 20:20:54.314783
634,2013-08-10 03:54:59.687218,RE,2013-08-10 03:54:59.687218
635,2013-08-10 09:56:40.682578,PI,2013-08-10 09:56:40.682578
636,2013-08-10 14:21:55.474830,RE,2013-08-10 14:21:55.474830
637,2013-08-10 15:33:02.577592,FB,2013-08-10 15:33:02.577592
638,2013-08-10 18:54:45.360860,PI,2013-08-10 18:54:45.360860
639,2013-08-11 08:39:11.380828,FB,2013-08-11 08:39:11.380828
640,2013-08-11 09:22:49.128431,PI,2013-08-11 09:22:49.128431
641,2013-08-11 15:11:16.274497,TW,2013-08-11 15:11:16.274497
642,2013-08-12 02:06:50.424632,TW,2013-08-12 02:06:50.424632
643,2013-08-12 03:27:47.765016,TW,2013-08-12 03:27:47.765016
644,2013-08-12 03:41:46.148901,PI,2013-08-12 03:41:46.148901
645,2013-08-12 06:19:14.707740,PI,2013-08-12 06:19:14.707740
646,2013-08-12 06:26:36.838999,RE,2013-08-12 06:26:36.838999
647,2013-08-12 07:03:53.322940,RE,2013-08-12 07:03:53.322940
648,2013-08-12 07:36:15.603462,FB,2013-08-12 07:36:15.603462
649,2013-08-12 12:55:41.970479,RE,2013-08-12 12:55:41.970479
650,2013-08-12 16:22:49.469757,RE,2013-08-12 16:22:49.469757
651,2013-08-12 21:47:42.792130,PI,2013-08-12 21:47:42.792130
652,2013-08-12 22:15:55.999586,PI,2013-08-12 22:15:55.999586
653,2013-08-12 22:30:51.078166,RE,2013-08-12 22:30:51.078166
654,2013-08-12 22:31:21.719005,FB,2013-08-12 22:31:21.719005
655,2013-08-12 23:59:24.913624,FB,2013-08-12 23:59:24.913624
656,2013-08-13 00:47:19.852743,TW,2013-08-13 00:47:19.852743
657,2013-08-13 03:00:28.182851,FB,2013-08-13 03:00:28.182851
658,2013-08-13 04:15:20.811379,TW,2013-08-13 04:15:20.811379
659,2013-08-13 06:00:57.246807,TW,2013-08-13 06:00:57.246807
660,2013-08-13 06:47:07.797807,TW,2013-08-13 06:47:07.797807
661,2013-08-13 11:08:49.295321,FB,2013-08-13 11:08:49.295321
662,2013-08-13 11:40:33.642646,TW,2013-08-13 11:40:33.642646
663,2013-08-13 12:17:37.997389,PI,2013-08-13 12:17:37.997389
664,2013-08-13 14:55:44.458774,FB,2013-08-13 14:55:44.458774
665,2013-08-13 16:41:56.098711,PI,2013-08-13 16:41:56.098711
666,2013-08-13 17:31:06.348931,FB,2013-08-13 17:31:06.348931
667,2013-08-13 20:32:36.652207,RE,2013-08-13 20:32:36.652207
668,2013-08-14 02:59:47.222903,TW,2013-08-14 02:59:47.222903
669,2013-08-14 05:01:34.619453,PI,2013-08-14 05:01:34.619453
670,2013-08-14 07:40:43.329477,TW,2013-08-14 07:40:43.329477
671,2013-08-14 12:55:51.388272,TW,2013-08-14 12:55:51.388272
672,2013-08-14 15:20:24.561270,PI,2013-08-14 15:20:24.561270
673,2013-08-14 16:15:26.589068,TW,2013-08-14 16:15:26.589068
674,2013-08-14 16:33:46.579429,RE,2013-08-14 16:33:46.579429
675,2013-08-14 23:11:34.036001,FB,2013-08-14 23:11:34.036001
676,2013-08-15 00:59:08.762480,FB,2013-08-15 00:59:08.762480
677,2013-08-15 11:11:15.019463,TW,2013-08-15 11:11:15.019463
678,2013-08-15 12:37:17.247671,FB,2013-08-15 12:37:17.247671
679,2013-08-15 23:51:57.232912,RE,2013-08-15 23:51:57.232912
680,2013-08-16 02:05:15.106792,RE,2013-08-16 02:05:15.106792
681,2013-08-16 03:41:20.948505,RE,2013-08-16 03:41:20.948505
682,2013-08-16 08:28:51.414102,TW,2013-08-16 08:28:51.414102
683,2013-08-16 21:29:07.116057,TW,2013-08-16 21:29:07.116057
684,2013-08-16 22:53:58.891747,TW,2013-08-16 22:53:58.891747
685,2013-08-16 23:03:26.737710,PI,2013-08-16 23:03:26.737710
686,2013-08-17 05:20:36.967654,RE,2013-08-17 05:20:36.967654
687,2013-08-17 05:58:21.913557,FB,2013-08-17 05:58:21.913557
688,2013-08-17 06:03:19.439607,TW,2013-08-17 06:03:19.439607
689,2013-08-17 06:30:45.701789,RE,2013-08-17 06:30:45.701789
690,2013-08-17 10:15:21.953207,TW,2013-08-17 10:15:21.953207
691,2013-08-17 11:22:49.713962,RE,2013-08-17 11:22:49.713962
692,2013-08-17 12:32:28.166055,FB,2013-08-17 12:32:28.166055
693,2013-08-17 12:54:28.417823,RE,2013-08-17 12:54:28.417823
694,2013-08-17 18:03:49.306615,TW,2013-08-17 18:03:49.306615
695,2013-08-17 18:22:30.434577,TW,2013-08-17 18:22:30.434577
696,2013-08-17 19:02:02.126888,PI,2013-08-17 19:02:02.126888
697,2013-08-17 20:30:13.798380,RE,2013-08-17 20:30:13.798380
698,2013-08-17 21:16:58.818020,TW,2013-08-17 21:16:58.818020
699,2013-08-18 00:04:23.942343,FB,2013-08-18 00:04:23.942343
700,2013-08-18 02:54:31.991728,FB,2013-08-18 02:54:31.991728
701,2013-08-18 13:21:01.594852,TW,2013-08-18 13:21:01.594852
702,2013-08-18 22:58:27.874308,PI,2013-08-18 22:58:27.874308
703,2013-08-18 23:12:58.615537,RE,2013-08-18 23:12:58.615537
704,2013-08-19 03:40:27.031186,PI,2013-08-19 03:40:27.031186
705,2013-08-19 05:19:13.026730,RE,2013-08-19 05:19:13.026730
706,2013-08-19 07:08:44.876347,RE,2013-08-19 07:08:44.876347
707,2013-08-19 07:24:10.756117,FB,2013-08-19 07:24:10.756117
708,2013-08-19 07:49:55.664180,RE,2013-08-19 07:49:55.664180
709,2013-08-19 09:59:42.687337,TW,2013-08-19 09:59:42.687337
710,2013-08-19 13:11:38.759696,PI,2013-08-19 13:11:38.759696
711,2013-08-19 16:10:43.294943,RE,2013-08-19 16:10:43.294943
712,2013-08-19 17:40:05.310763,RE,2013-08-19 17:40:05.310763
713,2013-08-19 20:03:18.092243,PI,2013-08-19 20:03:18.092243
714,2013-08-19 21:42:53.252201,TW,2013-08-19 21:42:53.252201
715,2013-08-20 00:05:33.658958,FB,2013-08-20 00:05:33.658958
716,2013-08-20 01:21:12.534506,RE,2013-08-20 01:21:12.534506
717,2013-08-20 03:31:54.056831,RE,2013-08-20 03:31:54.056831
718,2013-08-20 03:48:38.813988,FB,2013-08-20 03:48:38.813988
719,2013-08-20 06:35:20.998148,PI,2013-08-20 06:35:20.998148
720,2013-08-20 07:25:42.726369,PI,2013-08-20 07:25:42.726369
721,2013-08-20 09:02:37.098283,FB,2013-08-20 09:02:37.098283
722,2013-08-20 09:19:00.987256,PI,2013-08-20 09:19:00.987256
723,2013-08-20 13:13:33.252444,PI,2013-08-20 13:13:33.252444
724,2013-08-20 15:42:08.899423,PI,2013-08-20 15:42:08.899423
725,2013-08-20 16:23:46.145813,FB,2013-08-20 16:23:46.145813
726,2013-08-20 17:30:29.544792,PI,2013-08-20 17:30:29.544792
727,2013-08-20 17:37:14.928836,FB,2013-08-20 17:37:14.928836
